,datetime,method,gender,age,total
1622,06-12-2023 01:10:00,EXIT,male,34,-93
1623,06-12-2023 01:15:00,EXIT,male,23,-94
1624,06-12-2023 01:20:00,ENTER,male,94,-93
1625,06-12-2023 01:25:00,EXIT,female,28,-94
1626,06-12-2023 01:30:00,EXIT,female,90,-95
1627,06-12-2023 01:35:00,ENTER,male,69,-94
1628,06-12-2023 01:40:00,EXIT,female,35,-95
1629,06-12-2023 01:45:00,EXIT,female,56,-96
1630,06-12-2023 01:50:00,ENTER,female,35,-95
1631,06-12-2023 01:55:00,EXIT,male,25,-96
1632,06-12-2023 02:00:00,ENTER,female,88,-95
1633,06-12-2023 02:05:00,EXIT,male,29,-96
1634,06-12-2023 02:10:00,ENTER,male,95,-95
1635,06-12-2023 02:15:00,ENTER,male,88,-94
1636,06-12-2023 02:20:00,ENTER,male,30,-93
1637,06-12-2023 02:25:00,EXIT,male,94,-94
1638,06-12-2023 02:30:00,ENTER,male,51,-93
1639,06-12-2023 02:35:00,EXIT,female,21,-94
1640,06-12-2023 02:40:00,EXIT,male,58,-95
1641,06-12-2023 02:45:00,EXIT,male,39,-96
1642,06-12-2023 02:50:00,ENTER,female,28,-95
1643,06-12-2023 02:55:00,ENTER,female,33,-94
1644,06-12-2023 03:00:00,EXIT,male,43,-95
1645,06-12-2023 03:05:00,EXIT,female,72,-96
1646,06-12-2023 03:10:00,ENTER,male,11,-95
1647,06-12-2023 03:15:00,ENTER,female,75,-94
1648,06-12-2023 03:20:00,EXIT,female,93,-95
1649,06-12-2023 03:25:00,ENTER,male,88,-94
1650,06-12-2023 03:30:00,ENTER,male,47,-93
1651,06-12-2023 03:35:00,ENTER,male,98,-92
1652,06-12-2023 03:40:00,ENTER,male,83,-91
1653,06-12-2023 03:45:00,EXIT,female,47,-92
1654,06-12-2023 03:50:00,EXIT,male,63,-93
1655,06-12-2023 03:55:00,EXIT,female,27,-94
1656,06-12-2023 04:00:00,EXIT,male,83,-95
1657,06-12-2023 04:05:00,ENTER,female,37,-94
1658,06-12-2023 04:10:00,EXIT,female,27,-95
1659,06-12-2023 04:15:00,EXIT,female,72,-96
1660,06-12-2023 04:20:00,EXIT,female,65,-97
1661,06-12-2023 04:25:00,ENTER,female,16,-96
1662,06-12-2023 04:30:00,ENTER,male,26,-95
1663,06-12-2023 04:35:00,EXIT,female,54,-96
1664,06-12-2023 04:40:00,ENTER,female,44,-95
1665,06-12-2023 04:45:00,ENTER,male,59,-94
1666,06-12-2023 04:50:00,ENTER,male,54,-93
1667,06-12-2023 04:55:00,EXIT,male,51,-94
1668,06-12-2023 05:00:00,ENTER,male,10,-93
1669,06-12-2023 05:05:00,EXIT,male,26,-94
1670,06-12-2023 05:10:00,ENTER,male,48,-93
1671,06-12-2023 05:15:00,ENTER,male,58,-92
1672,06-12-2023 05:20:00,EXIT,female,76,-93
1673,06-12-2023 05:25:00,ENTER,male,24,-92
1674,06-12-2023 05:30:00,EXIT,female,66,-93
1675,06-12-2023 05:35:00,ENTER,female,69,-92
1676,06-12-2023 05:40:00,EXIT,female,7,-93
1677,06-12-2023 05:45:00,EXIT,male,41,-94
1678,06-12-2023 05:50:00,ENTER,male,75,-93
1679,06-12-2023 05:55:00,ENTER,male,22,-92
1680,06-12-2023 06:00:00,EXIT,female,58,-93
1681,06-12-2023 06:05:00,ENTER,male,54,-92
1682,06-12-2023 06:10:00,EXIT,male,58,-93
1683,06-12-2023 06:15:00,EXIT,male,71,-94
1684,06-12-2023 06:20:00,ENTER,male,15,-93
1685,06-12-2023 06:25:00,ENTER,female,36,-92
1686,06-12-2023 06:30:00,ENTER,male,66,-91
1687,06-12-2023 06:35:00,EXIT,female,64,-92
1688,06-12-2023 06:40:00,EXIT,male,16,-93
1689,06-12-2023 06:45:00,ENTER,male,36,-92
1690,06-12-2023 06:50:00,EXIT,male,94,-93
1691,06-12-2023 06:55:00,EXIT,male,14,-94
1692,06-12-2023 07:00:00,EXIT,male,100,-95
1693,06-12-2023 07:05:00,ENTER,male,12,-94
1694,06-12-2023 07:10:00,ENTER,male,88,-93
1695,06-12-2023 07:15:00,EXIT,female,79,-94
1696,06-12-2023 07:20:00,EXIT,female,17,-95
1697,06-12-2023 07:25:00,ENTER,male,68,-94
1698,06-12-2023 07:30:00,ENTER,female,87,-93
1699,06-12-2023 07:35:00,EXIT,male,48,-94
1700,06-12-2023 07:40:00,EXIT,female,68,-95
1701,06-12-2023 07:45:00,ENTER,female,21,-94
1702,06-12-2023 07:50:00,EXIT,male,100,-95
1703,06-12-2023 07:55:00,ENTER,female,52,-94
1704,06-12-2023 08:00:00,EXIT,female,52,-95
1705,06-12-2023 08:05:00,ENTER,female,12,-94
1706,06-12-2023 08:10:00,EXIT,female,20,-95
1707,06-12-2023 08:15:00,ENTER,female,17,-94
1708,06-12-2023 08:20:00,ENTER,female,24,-93
1709,06-12-2023 08:25:00,ENTER,male,47,-92
1710,06-12-2023 08:30:00,ENTER,female,16,-91
1711,06-12-2023 08:35:00,ENTER,female,25,-90
1712,06-12-2023 08:40:00,ENTER,female,54,-89
1713,06-12-2023 08:45:00,ENTER,female,20,-88
1714,06-12-2023 08:50:00,EXIT,female,87,-89
1715,06-12-2023 08:55:00,ENTER,male,9,-88
1716,06-12-2023 09:00:00,ENTER,male,19,-87
1717,06-12-2023 09:05:00,EXIT,female,72,-88
1718,06-12-2023 09:10:00,EXIT,female,30,-89
1719,06-12-2023 09:15:00,EXIT,female,85,-90
1720,06-12-2023 09:20:00,EXIT,male,8,-91
1721,06-12-2023 09:25:00,EXIT,male,51,-92
1722,06-12-2023 09:30:00,EXIT,female,50,-93
1723,06-12-2023 09:35:00,ENTER,female,47,-92
1724,06-12-2023 09:40:00,EXIT,female,79,-93
1725,06-12-2023 09:45:00,ENTER,female,39,-92
1726,06-12-2023 09:50:00,ENTER,male,62,-91
1727,06-12-2023 09:55:00,EXIT,female,81,-92
1728,06-12-2023 10:00:00,EXIT,female,12,-93
1729,06-12-2023 10:05:00,EXIT,male,80,-94
1730,06-12-2023 10:10:00,ENTER,female,19,-93
1731,06-12-2023 10:15:00,ENTER,male,88,-92
1732,06-12-2023 10:20:00,EXIT,male,11,-93
1733,06-12-2023 10:25:00,ENTER,male,13,-92
1734,06-12-2023 10:30:00,ENTER,male,41,-91
1735,06-12-2023 10:35:00,ENTER,female,43,-90
1736,06-12-2023 10:40:00,EXIT,male,65,-91
1737,06-12-2023 10:45:00,ENTER,male,57,-90
1738,06-12-2023 10:50:00,EXIT,female,9,-91
1739,06-12-2023 10:55:00,ENTER,male,9,-90
1740,06-12-2023 11:00:00,ENTER,female,59,-89
1741,06-12-2023 11:05:00,ENTER,female,9,-88
1742,06-12-2023 11:10:00,ENTER,female,48,-87
1743,06-12-2023 11:15:00,ENTER,male,99,-86
1744,06-12-2023 11:20:00,EXIT,male,66,-87
1745,06-12-2023 11:25:00,EXIT,male,78,-88
1746,06-12-2023 11:30:00,ENTER,male,86,-87
1747,06-12-2023 11:35:00,ENTER,female,51,-86
1748,06-12-2023 11:40:00,ENTER,female,85,-85
1749,06-12-2023 11:45:00,ENTER,male,68,-84
1750,06-12-2023 11:50:00,EXIT,female,77,-85
1751,06-12-2023 11:55:00,ENTER,female,79,-84
1752,06-12-2023 12:00:00,EXIT,male,27,-85
1753,06-12-2023 12:05:00,EXIT,female,9,-86
1754,06-12-2023 12:10:00,EXIT,female,16,-87
1755,06-12-2023 12:15:00,ENTER,male,29,-86
1756,06-12-2023 12:20:00,EXIT,female,36,-87
1757,06-12-2023 12:25:00,EXIT,male,37,-88
1758,06-12-2023 12:30:00,EXIT,female,38,-89
1759,06-12-2023 12:35:00,ENTER,male,21,-88
1760,06-12-2023 12:40:00,ENTER,female,26,-87
1761,06-12-2023 12:45:00,EXIT,female,52,-88
1762,06-12-2023 12:50:00,EXIT,male,24,-89
1763,06-12-2023 12:55:00,ENTER,female,99,-88
1764,06-12-2023 13:00:00,EXIT,female,70,-89
1765,06-12-2023 13:05:00,EXIT,male,87,-90
1766,06-12-2023 13:10:00,EXIT,male,74,-91
1767,06-12-2023 13:15:00,ENTER,female,54,-90
1768,06-12-2023 13:20:00,EXIT,female,86,-91
1769,06-12-2023 13:25:00,EXIT,female,64,-92
1770,06-12-2023 13:30:00,ENTER,male,79,-91
1771,06-12-2023 13:35:00,EXIT,female,50,-92
1772,06-12-2023 13:40:00,ENTER,female,14,-91
1773,06-12-2023 13:45:00,EXIT,male,21,-92
1774,06-12-2023 13:50:00,EXIT,female,73,-93
1775,06-12-2023 13:55:00,EXIT,male,69,-94
1776,06-12-2023 14:00:00,ENTER,female,31,-93
1777,06-12-2023 14:05:00,ENTER,male,65,-92
1778,06-12-2023 14:10:00,ENTER,male,73,-91
1779,06-12-2023 14:15:00,ENTER,male,54,-90
1780,06-12-2023 14:20:00,ENTER,male,33,-89
1781,06-12-2023 14:25:00,ENTER,male,66,-88
1782,06-12-2023 14:30:00,EXIT,female,98,-89
1783,06-12-2023 14:35:00,EXIT,female,82,-90
1784,06-12-2023 14:40:00,EXIT,female,66,-91
1785,06-12-2023 14:45:00,ENTER,female,19,-90
1786,06-12-2023 14:50:00,ENTER,male,38,-89
1787,06-12-2023 14:55:00,EXIT,female,45,-90
1788,06-12-2023 15:00:00,ENTER,male,62,-89
1789,06-12-2023 15:05:00,ENTER,male,79,-88
1790,06-12-2023 15:10:00,ENTER,male,86,-87
1791,06-12-2023 15:15:00,EXIT,male,33,-88
1792,06-12-2023 15:20:00,EXIT,male,22,-89
1793,06-12-2023 15:25:00,ENTER,male,87,-88
1794,06-12-2023 15:30:00,EXIT,male,18,-89
1795,06-12-2023 15:35:00,ENTER,female,37,-88
1796,06-12-2023 15:40:00,EXIT,male,55,-89
1797,06-12-2023 15:45:00,EXIT,male,81,-90
1798,06-12-2023 15:50:00,EXIT,male,77,-91
1799,06-12-2023 15:55:00,EXIT,male,70,-92
1800,06-12-2023 16:00:00,EXIT,male,56,-93
1801,06-12-2023 16:05:00,EXIT,female,12,-94
1802,06-12-2023 16:10:00,EXIT,female,31,-95
1803,06-12-2023 16:15:00,ENTER,male,93,-94
1804,06-12-2023 16:20:00,ENTER,female,64,-93
1805,06-12-2023 16:25:00,ENTER,male,59,-92
1806,06-12-2023 16:30:00,EXIT,male,63,-93
1807,06-12-2023 16:35:00,ENTER,male,31,-92
1808,06-12-2023 16:40:00,ENTER,female,99,-91
1809,06-12-2023 16:45:00,EXIT,female,37,-92
1810,06-12-2023 16:50:00,ENTER,male,54,-91
1811,06-12-2023 16:55:00,ENTER,male,53,-90
1812,06-12-2023 17:00:00,ENTER,male,62,-89
1813,06-12-2023 17:05:00,ENTER,male,59,-88
1814,06-12-2023 17:10:00,ENTER,female,61,-87
1815,06-12-2023 17:15:00,EXIT,male,8,-88
1816,06-12-2023 17:20:00,EXIT,male,14,-89
1817,06-12-2023 17:25:00,EXIT,male,58,-90
1818,06-12-2023 17:30:00,ENTER,female,9,-89
1819,06-12-2023 17:35:00,EXIT,female,44,-90
1820,06-12-2023 17:40:00,EXIT,male,87,-91
1821,06-12-2023 17:45:00,ENTER,female,70,-90
1822,06-12-2023 17:50:00,ENTER,male,20,-89
1823,06-12-2023 17:55:00,ENTER,male,38,-88
1824,06-12-2023 18:00:00,ENTER,female,14,-87
1825,06-12-2023 18:05:00,ENTER,male,73,-86
1826,06-12-2023 18:10:00,ENTER,female,28,-85
1827,06-12-2023 18:15:00,ENTER,female,70,-84
1828,06-12-2023 18:20:00,ENTER,female,83,-83
1829,06-12-2023 18:25:00,ENTER,male,46,-82
1830,06-12-2023 18:30:00,ENTER,male,23,-81
1831,06-12-2023 18:35:00,EXIT,male,99,-82
1832,06-12-2023 18:40:00,ENTER,female,35,-81
1833,06-12-2023 18:45:00,EXIT,female,45,-82
1834,06-12-2023 18:50:00,EXIT,male,40,-83
1835,06-12-2023 18:55:00,EXIT,male,84,-84
1836,06-12-2023 19:00:00,ENTER,male,54,-83
1837,06-12-2023 19:05:00,EXIT,male,22,-84
1838,06-12-2023 19:10:00,EXIT,female,10,-85
1839,06-12-2023 19:15:00,ENTER,male,13,-84
1840,06-12-2023 19:20:00,ENTER,male,59,-83
1841,06-12-2023 19:25:00,ENTER,male,37,-82
1842,06-12-2023 19:30:00,ENTER,female,93,-81
1843,06-12-2023 19:35:00,ENTER,male,88,-80
1844,06-12-2023 19:40:00,EXIT,male,65,-81
1845,06-12-2023 19:45:00,EXIT,male,95,-82
1846,06-12-2023 19:50:00,ENTER,male,99,-81
1847,06-12-2023 19:55:00,ENTER,female,83,-80
1848,06-12-2023 20:00:00,ENTER,female,74,-79
1849,06-12-2023 20:05:00,EXIT,male,13,-80
1850,06-12-2023 20:10:00,ENTER,male,64,-79
1851,06-12-2023 20:15:00,EXIT,male,43,-80
1852,06-12-2023 20:20:00,EXIT,male,23,-81
1853,06-12-2023 20:25:00,ENTER,female,70,-80
1854,06-12-2023 20:30:00,EXIT,female,86,-81
1855,06-12-2023 20:35:00,ENTER,female,51,-80
1856,06-12-2023 20:40:00,EXIT,female,58,-81
1857,06-12-2023 20:45:00,EXIT,male,21,-82
1858,06-12-2023 20:50:00,EXIT,male,59,-83
1859,06-12-2023 20:55:00,EXIT,male,20,-84
1860,06-12-2023 21:00:00,ENTER,female,74,-83
1861,06-12-2023 21:05:00,EXIT,female,60,-84
1862,06-12-2023 21:10:00,ENTER,male,48,-83
1863,06-12-2023 21:15:00,ENTER,female,71,-82
1864,06-12-2023 21:20:00,ENTER,male,59,-81
1865,06-12-2023 21:25:00,EXIT,female,90,-82
1866,06-12-2023 21:30:00,EXIT,male,31,-83
1867,06-12-2023 21:35:00,ENTER,female,11,-82
1868,06-12-2023 21:40:00,EXIT,male,11,-83
1869,06-12-2023 21:45:00,ENTER,male,73,-82
1870,06-12-2023 21:50:00,EXIT,male,25,-83
1871,06-12-2023 21:55:00,EXIT,male,7,-84
1872,06-12-2023 22:00:00,ENTER,male,80,-83
1873,06-12-2023 22:05:00,ENTER,female,44,-82
1874,06-12-2023 22:10:00,EXIT,female,81,-83
1875,06-12-2023 22:15:00,EXIT,male,51,-84
1876,06-12-2023 22:20:00,EXIT,female,76,-85
1877,06-12-2023 22:25:00,ENTER,male,98,-84
1878,06-12-2023 22:30:00,ENTER,female,8,-83
1879,06-12-2023 22:35:00,EXIT,male,32,-84
1880,06-12-2023 22:40:00,EXIT,male,62,-85
1881,06-12-2023 22:45:00,EXIT,female,62,-86
1882,06-12-2023 22:50:00,ENTER,male,85,-85
1883,06-12-2023 22:55:00,EXIT,male,14,-86
1884,06-12-2023 23:00:00,EXIT,male,33,-87
1885,06-12-2023 23:05:00,EXIT,female,37,-88
1886,06-12-2023 23:10:00,ENTER,male,90,-87
1887,06-12-2023 23:15:00,EXIT,female,69,-88
1888,06-12-2023 23:20:00,ENTER,male,92,-87
1889,06-12-2023 23:25:00,EXIT,male,57,-88
1890,06-12-2023 23:30:00,ENTER,female,31,-87
1891,06-12-2023 23:35:00,EXIT,female,55,-88
1892,06-12-2023 23:40:00,EXIT,female,24,-89
1893,06-12-2023 23:45:00,ENTER,female,49,-88
1894,06-12-2023 23:50:00,EXIT,male,84,-89
1895,06-12-2023 23:55:00,EXIT,female,50,-90
1896,07-12-2023 00:00:00,EXIT,male,36,-91
1897,07-12-2023 00:05:00,ENTER,male,25,-90
1898,07-12-2023 00:10:00,EXIT,female,15,-91
1899,07-12-2023 00:15:00,ENTER,male,75,-90
1900,07-12-2023 00:20:00,ENTER,male,31,-89
1901,07-12-2023 00:25:00,ENTER,female,46,-88
1902,07-12-2023 00:30:00,EXIT,female,54,-89
1903,07-12-2023 00:35:00,ENTER,female,16,-88
1904,07-12-2023 00:40:00,EXIT,male,35,-89
1905,07-12-2023 00:45:00,EXIT,female,16,-90
1906,07-12-2023 00:50:00,ENTER,female,75,-89
1907,07-12-2023 00:55:00,ENTER,female,28,-88
1908,07-12-2023 01:00:00,ENTER,male,71,-87
1909,07-12-2023 01:05:00,ENTER,male,61,-86
1910,07-12-2023 01:10:00,ENTER,male,26,-85
1911,07-12-2023 01:15:00,EXIT,male,18,-86
1912,07-12-2023 01:20:00,ENTER,male,16,-85
1913,07-12-2023 01:25:00,EXIT,male,77,-86
1914,07-12-2023 01:30:00,ENTER,female,22,-85
1915,07-12-2023 01:35:00,ENTER,male,70,-84
1916,07-12-2023 01:40:00,ENTER,male,52,-83
1917,07-12-2023 01:45:00,ENTER,male,58,-82
1918,07-12-2023 01:50:00,EXIT,male,78,-83
1919,07-12-2023 01:55:00,EXIT,male,41,-84
1920,07-12-2023 02:00:00,ENTER,male,44,-83
1921,07-12-2023 02:05:00,ENTER,male,74,-82
1922,07-12-2023 02:10:00,ENTER,male,64,-81
1923,07-12-2023 02:15:00,EXIT,female,59,-82
1924,07-12-2023 02:20:00,EXIT,male,66,-83
1925,07-12-2023 02:25:00,EXIT,male,82,-84
1926,07-12-2023 02:30:00,ENTER,female,99,-83
1927,07-12-2023 02:35:00,ENTER,male,14,-82
1928,07-12-2023 02:40:00,EXIT,female,19,-83
1929,07-12-2023 02:45:00,EXIT,male,27,-84
1930,07-12-2023 02:50:00,EXIT,female,47,-85
1931,07-12-2023 02:55:00,EXIT,female,86,-86
1932,07-12-2023 03:00:00,EXIT,female,66,-87
1933,07-12-2023 03:05:00,EXIT,female,99,-88
1934,07-12-2023 03:10:00,ENTER,male,51,-87
1935,07-12-2023 03:15:00,EXIT,male,58,-88
1936,07-12-2023 03:20:00,EXIT,female,26,-89
1937,07-12-2023 03:25:00,EXIT,female,31,-90
1938,07-12-2023 03:30:00,ENTER,male,52,-89
1939,07-12-2023 03:35:00,ENTER,female,25,-88
1940,07-12-2023 03:40:00,ENTER,female,64,-87
1941,07-12-2023 03:45:00,EXIT,female,88,-88
1942,07-12-2023 03:50:00,EXIT,male,48,-89
1943,07-12-2023 03:55:00,EXIT,male,81,-90
1944,07-12-2023 04:00:00,EXIT,female,43,-91
1945,07-12-2023 04:05:00,EXIT,female,70,-92
1946,07-12-2023 04:10:00,EXIT,male,51,-93
1947,07-12-2023 04:15:00,ENTER,female,9,-92
1948,07-12-2023 04:20:00,EXIT,female,73,-93
1949,07-12-2023 04:25:00,EXIT,female,50,-94
1950,07-12-2023 04:30:00,ENTER,female,61,-93
1951,07-12-2023 04:35:00,EXIT,male,44,-94
1952,07-12-2023 04:40:00,ENTER,female,56,-93
1953,07-12-2023 04:45:00,EXIT,female,15,-94
1954,07-12-2023 04:50:00,ENTER,female,71,-93
1955,07-12-2023 04:55:00,ENTER,female,20,-92
1956,07-12-2023 05:00:00,ENTER,female,97,-91
1957,07-12-2023 05:05:00,EXIT,female,15,-92
1958,07-12-2023 05:10:00,EXIT,male,20,-93
1959,07-12-2023 05:15:00,EXIT,male,19,-94
1960,07-12-2023 05:20:00,ENTER,female,71,-93
1961,07-12-2023 05:25:00,ENTER,female,36,-92
1962,07-12-2023 05:30:00,ENTER,male,68,-91
1963,07-12-2023 05:35:00,EXIT,female,84,-92
1964,07-12-2023 05:40:00,ENTER,female,8,-91
1965,07-12-2023 05:45:00,EXIT,male,14,-92
1966,07-12-2023 05:50:00,ENTER,female,21,-91
1967,07-12-2023 05:55:00,EXIT,male,21,-92
1968,07-12-2023 06:00:00,EXIT,female,96,-93
1969,07-12-2023 06:05:00,ENTER,male,57,-92
1970,07-12-2023 06:10:00,EXIT,male,96,-93
1971,07-12-2023 06:15:00,ENTER,male,70,-92
1972,07-12-2023 06:20:00,ENTER,female,99,-91
1973,07-12-2023 06:25:00,ENTER,female,25,-90
1974,07-12-2023 06:30:00,ENTER,female,77,-89
1975,07-12-2023 06:35:00,EXIT,male,79,-90
1976,07-12-2023 06:40:00,ENTER,male,17,-89
1977,07-12-2023 06:45:00,ENTER,male,52,-88
1978,07-12-2023 06:50:00,ENTER,male,45,-87
1979,07-12-2023 06:55:00,ENTER,female,42,-86
1980,07-12-2023 07:00:00,ENTER,male,16,-85
1981,07-12-2023 07:05:00,EXIT,male,33,-86
1982,07-12-2023 07:10:00,EXIT,female,96,-87
1983,07-12-2023 07:15:00,ENTER,female,79,-86
1984,07-12-2023 07:20:00,EXIT,female,7,-87
1985,07-12-2023 07:25:00,ENTER,male,40,-86
1986,07-12-2023 07:30:00,EXIT,male,90,-87
1987,07-12-2023 07:35:00,ENTER,female,22,-86
1988,07-12-2023 07:40:00,ENTER,male,62,-85
1989,07-12-2023 07:45:00,EXIT,female,9,-86
1990,07-12-2023 07:50:00,EXIT,male,68,-87
1991,07-12-2023 07:55:00,EXIT,female,96,-88
1992,07-12-2023 08:00:00,EXIT,male,75,-89
1993,07-12-2023 08:05:00,EXIT,male,42,-90
1994,07-12-2023 08:10:00,EXIT,female,20,-91
1995,07-12-2023 08:15:00,EXIT,male,48,-92
1996,07-12-2023 08:20:00,ENTER,female,80,-91
1997,07-12-2023 08:25:00,EXIT,female,96,-92
1998,07-12-2023 08:30:00,EXIT,female,14,-93
1999,07-12-2023 08:35:00,ENTER,male,96,-92
2000,07-12-2023 08:40:00,EXIT,female,49,-93
2001,07-12-2023 08:45:00,ENTER,female,79,-92
2002,07-12-2023 08:50:00,ENTER,female,73,-91
2003,07-12-2023 08:55:00,ENTER,female,86,-90
2004,07-12-2023 09:00:00,EXIT,male,16,-91
2005,07-12-2023 09:05:00,ENTER,male,27,-90
2006,07-12-2023 09:10:00,EXIT,female,98,-91
2007,07-12-2023 09:15:00,EXIT,female,40,-92
2008,07-12-2023 09:20:00,ENTER,female,33,-91
2009,07-12-2023 09:25:00,EXIT,female,98,-92
2010,07-12-2023 09:30:00,EXIT,male,68,-93
2011,07-12-2023 09:35:00,EXIT,male,100,-94
2012,07-12-2023 09:40:00,ENTER,female,85,-93
2013,07-12-2023 09:45:00,ENTER,male,95,-92
2014,07-12-2023 09:50:00,ENTER,male,45,-91
2015,07-12-2023 09:55:00,ENTER,female,44,-90
2016,07-12-2023 10:00:00,ENTER,male,81,-89
2017,07-12-2023 10:05:00,EXIT,male,46,-90
2018,07-12-2023 10:10:00,EXIT,male,35,-91
2019,07-12-2023 10:15:00,EXIT,male,32,-92
2020,07-12-2023 10:20:00,ENTER,female,57,-91
2021,07-12-2023 10:25:00,EXIT,female,71,-92
2022,07-12-2023 10:30:00,EXIT,female,25,-93
2023,07-12-2023 10:35:00,EXIT,male,53,-94
2024,07-12-2023 10:40:00,ENTER,male,76,-93
2025,07-12-2023 10:45:00,EXIT,male,53,-94
2026,07-12-2023 10:50:00,EXIT,female,39,-95
2027,07-12-2023 10:55:00,ENTER,male,53,-94
2028,07-12-2023 11:00:00,ENTER,male,73,-93
2029,07-12-2023 11:05:00,EXIT,female,25,-94
2030,07-12-2023 11:10:00,ENTER,male,86,-93
2031,07-12-2023 11:15:00,ENTER,male,76,-92
2032,07-12-2023 11:20:00,ENTER,male,82,-91
2033,07-12-2023 11:25:00,EXIT,male,71,-92
2034,07-12-2023 11:30:00,EXIT,female,22,-93
2035,07-12-2023 11:35:00,ENTER,male,11,-92
2036,07-12-2023 11:40:00,ENTER,male,43,-91
2037,07-12-2023 11:45:00,ENTER,female,43,-90
2038,07-12-2023 11:50:00,ENTER,male,40,-89
2039,07-12-2023 11:55:00,EXIT,male,94,-90
2040,07-12-2023 12:00:00,EXIT,male,76,-91
2041,07-12-2023 12:05:00,EXIT,male,35,-92
2042,07-12-2023 12:10:00,ENTER,male,52,-91
2043,07-12-2023 12:15:00,ENTER,male,49,-90
2044,07-12-2023 12:20:00,EXIT,male,98,-91
2045,07-12-2023 12:25:00,ENTER,female,59,-90
2046,07-12-2023 12:30:00,EXIT,female,72,-91
2047,07-12-2023 12:35:00,ENTER,male,97,-90
2048,07-12-2023 12:40:00,ENTER,male,99,-89
2049,07-12-2023 12:45:00,ENTER,male,36,-88
2050,07-12-2023 12:50:00,ENTER,female,13,-87
2051,07-12-2023 12:55:00,ENTER,male,57,-86
2052,07-12-2023 13:00:00,ENTER,male,71,-85
2053,07-12-2023 13:05:00,ENTER,female,34,-84
2054,07-12-2023 13:10:00,ENTER,male,40,-83
2055,07-12-2023 13:15:00,ENTER,male,33,-82
2056,07-12-2023 13:20:00,ENTER,male,74,-81
2057,07-12-2023 13:25:00,EXIT,male,78,-82
2058,07-12-2023 13:30:00,ENTER,female,94,-81
2059,07-12-2023 13:35:00,ENTER,male,69,-80
2060,07-12-2023 13:40:00,EXIT,female,69,-81
2061,07-12-2023 13:45:00,ENTER,male,70,-80
2062,07-12-2023 13:50:00,EXIT,female,92,-81
2063,07-12-2023 13:55:00,ENTER,male,38,-80
2064,07-12-2023 14:00:00,EXIT,female,80,-81
2065,07-12-2023 14:05:00,ENTER,female,42,-80
2066,07-12-2023 14:10:00,ENTER,male,29,-79
2067,07-12-2023 14:15:00,EXIT,female,16,-80
2068,07-12-2023 14:20:00,EXIT,male,99,-81
2069,07-12-2023 14:25:00,ENTER,female,23,-80
2070,07-12-2023 14:30:00,EXIT,male,40,-81
2071,07-12-2023 14:35:00,EXIT,female,32,-82
2072,07-12-2023 14:40:00,ENTER,male,20,-81
2073,07-12-2023 14:45:00,ENTER,male,88,-80
2074,07-12-2023 14:50:00,ENTER,female,64,-79
2075,07-12-2023 14:55:00,ENTER,female,15,-78
2076,07-12-2023 15:00:00,ENTER,male,36,-77
2077,07-12-2023 15:05:00,ENTER,male,42,-76
2078,07-12-2023 15:10:00,ENTER,female,18,-75
2079,07-12-2023 15:15:00,EXIT,female,93,-76
2080,07-12-2023 15:20:00,ENTER,male,29,-75
2081,07-12-2023 15:25:00,ENTER,female,22,-74
2082,07-12-2023 15:30:00,ENTER,female,62,-73
2083,07-12-2023 15:35:00,EXIT,male,72,-74
2084,07-12-2023 15:40:00,ENTER,female,80,-73
2085,07-12-2023 15:45:00,EXIT,male,59,-74
2086,07-12-2023 15:50:00,ENTER,female,29,-73
2087,07-12-2023 15:55:00,ENTER,male,53,-72
2088,07-12-2023 16:00:00,ENTER,male,24,-71
2089,07-12-2023 16:05:00,EXIT,female,55,-72
2090,07-12-2023 16:10:00,ENTER,male,64,-71
2091,07-12-2023 16:15:00,ENTER,male,84,-70
2092,07-12-2023 16:20:00,EXIT,female,20,-71
2093,07-12-2023 16:25:00,EXIT,female,61,-72
2094,07-12-2023 16:30:00,EXIT,female,46,-73
2095,07-12-2023 16:35:00,ENTER,female,32,-72
2096,07-12-2023 16:40:00,ENTER,female,95,-71
2097,07-12-2023 16:45:00,EXIT,female,34,-72
2098,07-12-2023 16:50:00,EXIT,male,17,-73
2099,07-12-2023 16:55:00,EXIT,male,80,-74
2100,07-12-2023 17:00:00,EXIT,male,34,-75
2101,07-12-2023 17:05:00,EXIT,male,37,-76
2102,07-12-2023 17:10:00,EXIT,female,43,-77
2103,07-12-2023 17:15:00,EXIT,male,98,-78
2104,07-12-2023 17:20:00,ENTER,male,27,-77
2105,07-12-2023 17:25:00,ENTER,female,9,-76
2106,07-12-2023 17:30:00,ENTER,female,99,-75
2107,07-12-2023 17:35:00,ENTER,male,71,-74
2108,07-12-2023 17:40:00,EXIT,male,51,-75
2109,07-12-2023 17:45:00,ENTER,male,56,-74
2110,07-12-2023 17:50:00,ENTER,female,52,-73
2111,07-12-2023 17:55:00,ENTER,female,36,-72
2112,07-12-2023 18:00:00,EXIT,male,38,-73
2113,07-12-2023 18:05:00,ENTER,female,14,-72
2114,07-12-2023 18:10:00,ENTER,male,68,-71
2115,07-12-2023 18:15:00,EXIT,female,100,-72
2116,07-12-2023 18:20:00,ENTER,female,66,-71
2117,07-12-2023 18:25:00,EXIT,male,38,-72
2118,07-12-2023 18:30:00,EXIT,male,9,-73
2119,07-12-2023 18:35:00,EXIT,male,29,-74
2120,07-12-2023 18:40:00,EXIT,female,81,-75
